MonthYear,Time index,Country,StoreID,City,Dept_ID,Dept. Name,HoursOwn,HoursLease,Sales units,Turnover,Customer,Area (m2),Opening hours
10.2016,1,Germany,83160,Berlin (I),8,Household,4028.16,0,105165,524610,,3490.68,Type A
10.2016,1,Germany,83160,Berlin (I),9,Hardware,2114.784,0,61765,562866,,2439.6,Type A
10.2016,1,Germany,83160,Berlin (I),14,Non Food,11854.749,0,552400,4451628,,12989.16,Type A
10.2016,1,Germany,83160,Berlin (I),15,Admin,5906.919,0,160,0,,0,Type A
10.2016,1,Germany,83160,Berlin (I),12,Checkout,6303.441,0,5908995,18618435,,31689.72,Type A
10.2016,1,Germany,83160,Berlin (I),16,Customer Services,2995.944,0,160,0,,0,Type A
10.2016,1,Germany,83160,Berlin (I),11,Delivery,0,0,65,180,,0,Type A
10.2016,1,Germany,83160,Berlin (I),17,others,2243.811,0,160,0,,0,Type A
10.2016,1,Germany,83160,Berlin (I),18,all,60327.99,0,5908995,18618435,,31689.72,Type A
10.2016,1,Germany,12227,Berlin (II),1,Dry,4138.305,0,682975,2569290,,1160.52,Type A
10.2016,1,Germany,12227,Berlin (II),2,Frozen,2706.42,0,170015,966708,,875.52,Type A
10.2016,1,Germany,12227,Berlin (II),3,other,47.205,0,934425,1322379,,1331.52,Type A
10.2016,1,Germany,12227,Berlin (II),4,Fish,2901.534,0,493850,904086,,852.72,Type A
10.2016,1,Germany,12227,Berlin (II),5,Fruits & Vegetables,5554.455,0,320215,723792,,1516.2,Type A
10.2016,1,Germany,12227,Berlin (II),6,Meat,11404.728,0,2515430,7579101,,10971.36,Type A
10.2016,1,Germany,12227,Berlin (II),13,Food,26752.647,0,5116910,14065356,,17788.56,Type A
10.2016,1,Germany,12227,Berlin (II),7,Clothing,8868.246,0,326765,2719035,,6420.48,Type A
10.2016,1,Germany,12227,Berlin (II),8,Household,2174.577,0,87420,388293,,3303.72,Type A
10.2016,1,Germany,12227,Berlin (II),9,Hardware,2268.987,0,50705,486657,,2699.52,Type A
10.2016,1,Germany,12227,Berlin (II),14,Non Food,13311.81,0,464890,3593985,,13413.24,Type A
10.2016,1,Germany,12227,Berlin (II),15,Admin,3974.661,0,165,0,,0,Type A
10.2016,1,Germany,12227,Berlin (II),12,Checkout,8666.838,0,5581800,17659341,,31201.8,Type A
10.2016,1,Germany,12227,Berlin (II),16,Customer Services,3902.28,0,165,0,,0,Type A
10.2016,1,Germany,12227,Berlin (II),11,Delivery,0,0,290,108,,0,Type A
10.2016,1,Germany,12227,Berlin (II),17,others,1916.523,0,165,0,,0,Type A
10.2016,1,Germany,12227,Berlin (II),18,all,58524.759,0,5581800,17659341,,31201.8,Type A
10.2016,1,Germany,94882,Munich,1,Dry,3691.431,0,889325,2951679,,943.92,Type B
10.2016,1,Germany,94882,Munich,2,Frozen,1863.024,0,150305,855450,,674.88,Type B
10.2016,1,Germany,94882,Munich,3,other,47.205,0,726755,1221810,,1014.6,Type B
10.2016,1,Germany,94882,Munich,4,Fish,3017.973,0,514885,974013,,1224.36,Type B
10.2016,1,Germany,94882,Munich,5,Fruits & Vegetables,3625.344,0,298355,2628,,946.2,Type B
10.2016,1,Germany,94882,Munich,6,Meat,14259.057,0,2272645,7787151,,10953.12,Type B
10.2016,1,Germany,94882,Munich,13,Food,26504.034,0,4852270,14392731,,18474.84,Type B
10.2016,1,Germany,94882,Munich,7,Clothing,8386.755,0,324980,3077913,,7909.32,Type B
10.2016,1,Germany,94882,Munich,8,Household,3877.104,0,89685,444999,,4094.88,Type B
10.2016,1,Germany,94882,Munich,9,Hardware,3121.824,0,87120,672867,,5549.52,Type B
10.2016,1,Germany,94882,Munich,14,Non Food,15385.683,0,501785,4195779,,17599.32,Type B
10.2016,1,Germany,94882,Munich,15,Admin,5784.186,0,170,0,,0,Type B
10.2016,1,Germany,94882,Munich,12,Checkout,8292.345,0,5354055,18588510,,36074.16,Type B
10.2016,1,Germany,94882,Munich,16,Customer Services,4591.473,0,170,0,,0,Type B
10.2016,1,Germany,94882,Munich,11,Delivery,5598.513,0,699390,2296323,,0,Type B
10.2016,1,Germany,94882,Munich,17,others,3036.855,0,170,0,,0,Type B
10.2016,1,Germany,94882,Munich,18,all,69193.089,0,5354055,18588510,,36074.16,Type B
10.2016,1,Germany,34378,Hamburg,1,Dry,4714.206,0,765200,3098253,,1005.48,Type A
10.2016,1,Germany,34378,Hamburg,2,Frozen,3040.002,0,200570,1128072,,652.08,Type A
10.2016,1,Germany,34378,Hamburg,3,other,47.205,0,958315,1589622,,925.68,Type A
10.2016,1,Germany,34378,Hamburg,4,Fish,3036.855,0,588890,1074144,,702.24,Type A
10.2016,1,Germany,34378,Hamburg,5,Fruits & Vegetables,4792.881,0,368610,824244,,1178.76,Type A
10.2016,1,Germany,34378,Hamburg,6,Meat,17925.312,0,2660965,8511153,,9395.88,Type A
10.2016,1,Germany,34378,Hamburg,13,Food,33556.461,0,5542550,16225488,,15050.28,Type A
10.2016,1,Germany,34378,Hamburg,7,Clothing,6297.147,0,321110,2665707,,6862.8,Type A
10.2016,1,Germany,34378,Hamburg,8,Household,2017.227,0,100890,453969,,4874.64,Type A
10.2016,1,Germany,34378,Hamburg,9,Hardware,3496.317,0,73275,2472,,3978.6,Type A
10.2016,1,Germany,34378,Hamburg,14,Non Food,11810.691,0,495275,3722148,,16869.72,Type A
10.2016,1,Germany,34378,Hamburg,15,Admin,5617.395,0,175,0,,0,Type A
10.2016,1,Germany,34378,Hamburg,12,Checkout,11458.227,0,6037825,19947636,,31920,Type A
10.2016,1,Germany,34378,Hamburg,16,Customer Services,3946.338,0,175,0,,0,Type A
10.2016,1,Germany,34378,Hamburg,11,Delivery,0,0,405,7632,,0,Type A
10.2016,1,Germany,34378,Hamburg,17,others,2262.693,0,175,0,,0,Type A
10.2016,1,Germany,34378,Hamburg,18,all,68651.805,0,6037825,19947636,,31920,Type A
10.2016,1,Germany,42367,Frankfurt,1,Dry,3134.412,0,828795,2556558,,1144.56,Type A
10.2016,1,Germany,42367,Frankfurt,2,Frozen,2599.422,0,140615,832188,,690.84,Type A
10.2016,1,Germany,42367,Frankfurt,3,other,47.205,0,615635,1089327,,1178.76,Type A
10.2016,1,Germany,42367,Frankfurt,4,Fish,2398.014,0,435865,811428,,804.84,Type A
10.2016,1,Germany,42367,Frankfurt,5,Fruits & Vegetables,5088.699,0,252920,577413,,1187.88,Type A
10.2016,1,Germany,42367,Frankfurt,6,Meat,10847.709,410,1877400,6111942,,12973.2,Type A
10.2016,1,Germany,42367,Frankfurt,13,Food,24115.461,410,4151230,11978856,,17866.08,Type A
10.2016,1,Germany,42367,Frankfurt,7,Clothing,5179.962,0,281765,2356947,,6477.48,Type A
10.2016,1,Germany,42367,Frankfurt,8,Household,2712.714,0,70595,342618,,5168.76,Type A
10.2016,1,Germany,42367,Frankfurt,9,Hardware,3109.236,0,64550,533715,,3850.92,Type A
10.2016,1,Germany,42367,Frankfurt,14,Non Food,11001.912,0,416910,3233280,,17562.84,Type A
10.2016,1,Germany,42367,Frankfurt,15,Admin,4909.32,0,180,0,,0,Type A
10.2016,1,Germany,42367,Frankfurt,12,Checkout,9173.505,0,4568140,15212136,,35428.92,Type A
10.2016,1,Germany,42367,Frankfurt,16,Customer Services,4043.895,0,180,0,,0,Type A
10.2016,1,Germany,42367,Frankfurt,11,Delivery,3659.961,0,401025,1352334,,0,Type A
10.2016,1,Germany,42367,Frankfurt,17,others,2533.335,0,180,0,,0,Type A
10.2016,1,Germany,42367,Frankfurt,18,all,59437.389,410,4568140,15212136,,35428.92,Type A
10.2016,1,Germany,86089,Cologne,1,Dry,2785.095,0,765495,2887305,,1130.88,Type A
10.2016,1,Germany,86089,Cologne,2,Frozen,1693.086,0,141590,837651,,599.64,Type A
10.2016,1,Germany,86089,Cologne,3,other,47.205,0,690755,1204173,,1101.24,Type A
10.2016,1,Germany,86089,Cologne,4,Fish,2731.596,0,491735,939678,,850.44,Type A
10.2016,1,Germany,86089,Cologne,5,Fruits & Vegetables,3436.524,0,263170,649254,,1094.4,Type A
10.2016,1,Germany,86089,Cologne,6,Meat,9557.439,258,2006350,7362540,,11418.24,Type A
10.2016,1,Germany,86089,Cologne,13,Food,20250.945,258,4359095,1388001,,17088.6,Type A
10.2016,1,Germany,86089,Cologne,7,Clothing,8053.173,0,303980,2663691,,6867.36,Type A
10.2016,1,Germany,86089,Cologne,8,Household,1457.061,0,70505,362340,,4981.8,Type A
10.2016,1,Germany,86089,Cologne,9,Hardware,3508.905,0,60375,494844,,3976.32,Type A
10.2016,1,Germany,86089,Cologne,14,Non Food,13019.139,0,434860,3520875,,16064.88,Type A
10.2016,1,Germany,86089,Cologne,15,Admin,6275.118,0,185,0,,0,Type A
10.2016,1,Germany,86089,Cologne,12,Checkout,9223.857,0,4793955,17401476,,33153.48,Type A
10.2016,1,Germany,86089,Cologne,16,Customer Services,2772.507,68,185,0,,0,Type A
10.2016,1,Germany,86089,Cologne,11,Delivery,3971.514,0,435590,1317504,,0,Type A
10.2016,1,Germany,86089,Cologne,17,others,2240.664,242,185,0,,0,Type A
10.2016,1,Germany,86089,Cologne,18,all,57753.744,568,4793955,17401476,,33153.48,Type A
10.2016,1,France,98422,Paris (I),1,Dry,3074.619,0,474755,1782333,,907.44,Type B
10.2016,1,France,98422,Paris (I),2,Frozen,2634.039,0,119500,764907,,640.68,Type B
10.2016,1,France,98422,Paris (I),3,other,47.205,0,535920,825207,,857.28,Type B
10.2016,1,France,98422,Paris (I),4,Fish,2420.043,0,310815,2586,,647.52,Type B
10.2016,1,France,98422,Paris (I),5,Fruits & Vegetables,4213.833,0,210290,436266,,1096.68,Type B
10.2016,1,France,98422,Paris (I),6,Meat,7505.595,0,1496055,5597082,,9835.92,Type B
10.2016,1,France,98422,Paris (I),13,Food,19895.334,0,3147335,10008381,,16477.56,Type B
10.2016,1,France,98422,Paris (I),7,Clothing,5088.699,0,234040,1810593,,6792.12,Type B
10.2016,1,France,98422,Paris (I),8,Household,1312.299,0,58800,295803,,4176.96,Type B
10.2016,1,France,98422,Paris (I),9,Hardware,2851.182,0,68500,529149,,4354.8,Type B
10.2016,1,France,98422,Paris (I),14,Non Food,9252.18,0,361340,2635545,,16370.4,Type B
10.2016,1,France,98422,Paris (I),15,Admin,4330.272,0,190,0,,0,Type B
10.2016,1,France,98422,Paris (I),12,Checkout,6234.207,0,3508675,12643926,,32847.96,Type B
10.2016,1,France,98422,Paris (I),16,Customer Services,2281.575,0,190,0,,0,Type B
10.2016,1,France,98422,Paris (I),11,Delivery,4251.597,0,437845,1273776,,0,Type B
10.2016,1,France,98422,Paris (I),17,others,31.47,0,190,0,,0,Type B
10.2016,1,France,98422,Paris (I),18,all,46276.635,0,3508675,12643926,,32847.96,Type B
10.2016,1,France,79785,Paris (II),1,Dry,3250.851,0,450750,1549485,,893.76,Type A
10.2016,1,France,79785,Paris (II),2,Frozen,2325.633,0,77385,459489,,665.76,Type A
10.2016,1,France,79785,Paris (II),3,other,47.205,0,523480,899904,,1035.12,Type A
10.2016,1,France,79785,Paris (II),4,Fish,1680.498,0,312845,556617,,784.32,Type A
10.2016,1,France,79785,Paris (II),5,Fruits & Vegetables,1872.465,0,198955,415437,,1019.16,Type A
10.2016,1,France,79785,Paris (II),6,Meat,9705.348,0,1908160,9567810,,11906.16,Type A
10.2016,1,France,79785,Paris (II),13,Food,18882,0,3471575,13448742,,17651.76,Type A
10.2016,1,France,79785,Paris (II),7,Clothing,5862.861,0,192845,1714680,,7633.44,Type A
10.2016,1,France,79785,Paris (II),8,Household,1526.295,0,44615,258777,,5207.52,Type A
10.2016,1,France,79785,Paris (II),9,Hardware,2117.931,0,60380,500031,,4940.76,Type A
10.2016,1,France,79785,Paris (II),14,Non Food,9507.087,0,297840,2473488,,17893.44,Type A
10.2016,1,France,79785,Paris (II),15,Admin,3502.611,0,195,0,,0,Type A
10.2016,1,France,79785,Paris (II),12,Checkout,7719.591,0,3769415,15922230,,35545.2,Type A
10.2016,1,France,79785,Paris (II),16,Customer Services,3367.29,0,195,0,,0,Type A
10.2016,1,France,79785,Paris (II),11,Delivery,2486.13,0,216220,916155,,0,Type A
10.2016,1,France,79785,Paris (II),17,others,1554.618,0,195,0,,0,Type A
10.2016,1,France,79785,Paris (II),18,all,47019.327,0,3769415,15922230,,35545.2,Type A
10.2016,1,France,63354,Marseille,1,Dry,3477.435,0,485230,2010492,,989.52,Type A
10.2016,1,France,63354,Marseille,2,Frozen,1765.467,0,118250,597411,,674.88,Type A
10.2016,1,France,63354,Marseille,3,other,47.205,0,554265,868335,,1076.16,Type A
10.2016,1,France,63354,Marseille,4,Fish,1362.651,0,424190,743661,,937.08,Type A
10.2016,1,France,63354,Marseille,5,Fruits & Vegetables,3386.172,0,239810,495219,,1354.32,Type A
10.2016,1,France,63354,Marseille,6,Meat,11011.353,0,2312885,9835434,,11322.48,Type A
10.2016,1,France,63354,Marseille,13,Food,21050.283,0,4134630,14550552,,20052.6,Type A
10.2016,1,France,63354,Marseille,7,Clothing,5620.542,0,295855,2397174,,6728.28,Type A
10.2016,1,France,63354,Marseille,8,Household,3285.468,0,63265,356751,,4897.44,Type A
10.2016,1,France,63354,Marseille,9,Hardware,2967.621,0,69130,621087,,5257.68,Type A
10.2016,1,France,63354,Marseille,14,Non Food,11873.631,0,428250,3375012,,17186.64,Type A
10.2016,1,France,63354,Marseille,15,Admin,5724.393,0,200,0,,0,Type A
10.2016,1,France,63354,Marseille,12,Checkout,9214.416,0,4562880,17925564,,37239.24,Type A
10.2016,1,France,63354,Marseille,16,Customer Services,3131.265,0,200,0,,0,Type A
10.2016,1,France,63354,Marseille,11,Delivery,5973.006,0,707770,2003739,,0,Type A
10.2016,1,France,63354,Marseille,17,others,1611.264,0,200,0,,0,Type A
10.2016,1,France,63354,Marseille,18,all,58578.258,0,4562880,17925564,,37239.24,Type A
10.2016,1,France,85124,Lyon,1,Dry,3955.779,0,697860,2497206,,994.08,Type B
10.2016,1,France,85124,Lyon,2,Frozen,3043.149,0,130355,830496,,611.04,Type B
10.2016,1,France,85124,Lyon,3,other,47.205,0,688590,1173732,,966.72,Type B
10.2016,1,France,85124,Lyon,4,Fish,1733.997,0,436465,893019,,859.56,Type B
10.2016,1,France,85124,Lyon,5,Fruits & Vegetables,3738.636,0,261800,628344,,1055.64,Type B
10.2016,1,France,85124,Lyon,6,Meat,8861.952,0,1819470,5064504,,10364.88,Type B
10.2016,1,France,85124,Lyon,13,Food,21380.718,0,4034540,11087301,,15948.6,Type B
10.2016,1,France,85124,Lyon,7,Clothing,5866.008,0,292985,2462430,,7305.12,Type B
10.2016,1,France,85124,Lyon,8,Household,1730.85,0,68870,373629,,4277.28,Type B
10.2016,1,France,85124,Lyon,9,Hardware,2338.221,0,86825,761856,,5130,Type B
10.2016,1,France,85124,Lyon,14,Non Food,9935.079,0,448680,3597915,,18312.96,Type B
10.2016,1,France,85124,Lyon,15,Admin,5749.569,0,205,0,,0,Type B
10.2016,1,France,85124,Lyon,12,Checkout,7861.206,0,4483220,14685216,,34261.56,Type B
10.2016,1,France,85124,Lyon,16,Customer Services,3005.385,0,205,0,,0,Type B
10.2016,1,France,85124,Lyon,11,Delivery,5557.602,0,747695,2722803,,0,Type B
10.2016,1,France,85124,Lyon,17,others,2306.751,0,205,0,,0,Type B
10.2016,1,France,85124,Lyon,18,all,55796.31,0,4483220,14685216,,34261.56,Type B
10.2016,1,France,73422,Bordeaux,1,Dry,3628.491,0,830075,3181446,,982.68,Type A
10.2016,1,France,73422,Bordeaux,2,Frozen,3213.087,0,152355,950631,,572.28,Type A
10.2016,1,France,73422,Bordeaux,3,other,47.205,0,737605,1232643,,1085.28,Type A
10.2016,1,France,73422,Bordeaux,4,Fish,2791.389,0,537145,992820,,1019.16,Type A
10.2016,1,France,73422,Bordeaux,5,Fruits & Vegetables,6407.292,0,350615,690288,,1110.36,Type A
10.2016,1,France,73422,Bordeaux,6,Meat,12830.319,0,2402850,8515428,,11532.24,Type A
10.2016,1,France,73422,Bordeaux,13,Food,28917.783,0,5010645,15563256,,17804.52,Type A
10.2016,1,France,73422,Bordeaux,7,Clothing,10227.75,0,349315,3178869,,7567.32,Type A
10.2016,1,France,73422,Bordeaux,8,Household,2904.681,0,84055,458337,,5403.6,Type A
10.2016,1,France,73422,Bordeaux,9,Hardware,3354.702,0,87045,782895,,5241.72,Type A
10.2016,1,France,73422,Bordeaux,14,Non Food,16487.133,0,520415,4420101,,20378.64,Type A
10.2016,1,France,73422,Bordeaux,15,Admin,6445.056,0,210,0,,0,Type A
10.2016,1,France,73422,Bordeaux,12,Checkout,9271.062,0,5531060,19983357,,38183.16,Type A
10.2016,1,France,73422,Bordeaux,16,Customer Services,4808.616,0,210,0,,0,Type A
10.2016,1,France,73422,Bordeaux,11,Delivery,4169.775,0,421070,1332657,,0,Type A
10.2016,1,France,73422,Bordeaux,17,others,1916.523,198,210,0,,0,Type A
10.2016,1,France,73422,Bordeaux,18,all,72015.948,198,5531060,19983357,,38183.16,Type A
10.2016,1,France,91973,Nantes,1,Dry,2948.739,208,368740,1476564,,900.6,Type B
10.2016,1,France,91973,Nantes,2,Frozen,2816.565,0,105245,7779,,620.16,Type B
10.2016,1,France,91973,Nantes,3,other,47.205,0,468750,858336,,1085.28,Type B
10.2016,1,France,91973,Nantes,4,Fish,1368.945,162,228205,451326,,695.4,Type B
10.2016,1,France,91973,Nantes,5,Fruits & Vegetables,2652.921,0,162525,361143,,1039.68,Type B
10.2016,1,France,91973,Nantes,6,Meat,6992.634,810,1331985,4054551,,8903.4,Type B
10.2016,1,France,91973,Nantes,13,Food,16827.009,1180,2665450,7809699,,16222.2,Type B
10.2016,1,France,91973,Nantes,7,Clothing,3823.605,320,139735,1173381,,3506.64,Type B
10.2016,1,France,91973,Nantes,8,Household,1699.38,0,30565,179946,,2090.76,Type B
10.2016,1,France,91973,Nantes,9,Hardware,1453.914,300,29450,256269,,1769.28,Type B
10.2016,1,France,91973,Nantes,14,Non Food,6976.899,620,199750,109596,,8417.76,Type B
10.2016,1,France,91973,Nantes,15,Admin,4150.893,0,215,0,,0,Type B
10.2016,1,France,91973,Nantes,12,Checkout,4934.496,0,2865200,9419295,,24639.96,Type B
10.2016,1,France,91973,Nantes,16,Customer Services,2646.627,0,215,0,,0,Type B
10.2016,1,France,91973,Nantes,11,Delivery,0,0,26365,969,,0,Type B
10.2016,1,France,91973,Nantes,17,others,1686.792,264,215,0,,0,Type B
10.2016,1,France,91973,Nantes,18,all,37222.716,2064,2865200,9419295,,24639.96,Type B
10.2016,1,Belgium,19340,Brussels (I),1,Dry,2951.886,0,392510,1564206,,1080.72,Type A
10.2016,1,Belgium,19340,Brussels (I),2,Frozen,2328.78,0,74085,462813,,574.56,Type A
10.2016,1,Belgium,19340,Brussels (I),3,other,47.205,0,618060,946572,,1051.08,Type A
10.2016,1,Belgium,19340,Brussels (I),4,Fish,2092.755,0,354430,682140,,704.52,Type A
10.2016,1,Belgium,19340,Brussels (I),5,Fruits & Vegetables,1812.672,0,188965,423630,,1037.4,Type A
10.2016,1,Belgium,19340,Brussels (I),6,Meat,7360.833,0,1616430,6688077,,10061.64,Type A
10.2016,1,Belgium,19340,Brussels (I),13,Food,16594.131,0,3244480,10767438,,15597.48,Type A
10.2016,1,Belgium,19340,Brussels (I),7,Clothing,5910.066,0,203355,1585764,,5152.8,Type A
10.2016,1,Belgium,19340,Brussels (I),8,Household,1844.142,0,44025,218625,,2558.16,Type A
10.2016,1,Belgium,19340,Brussels (I),9,Hardware,1230.477,0,30740,268890,,2542.2,Type A
10.2016,1,Belgium,19340,Brussels (I),14,Non Food,8984.685,0,278120,2073279,,10264.56,Type A
10.2016,1,Belgium,19340,Brussels (I),15,Admin,5856.567,0,220,0,,0,Type A
10.2016,1,Belgium,19340,Brussels (I),12,Checkout,6479.673,0,3522600,12840717,,25862.04,Type A
10.2016,1,Belgium,19340,Brussels (I),16,Customer Services,2980.209,0,220,0,,0,Type A
10.2016,1,Belgium,19340,Brussels (I),11,Delivery,324.141,0,0,0,,0,Type A
10.2016,1,Belgium,19340,Brussels (I),17,others,31.47,0,220,0,,0,Type A
10.2016,1,Belgium,19340,Brussels (I),18,all,41250.876,0,3522600,12840717,,25862.04,Type A
10.2016,1,Belgium,76852,Brussels (II),1,Dry,4147.746,0,691370,2715069,,1051.08,Type A
10.2016,1,Belgium,76852,Brussels (II),2,Frozen,2879.505,0,126875,75204,,697.68,Type A
10.2016,1,Belgium,76852,Brussels (II),3,other,47.205,0,982460,1525827,,998.64,Type A
10.2016,1,Belgium,76852,Brussels (II),4,Fish,2111.637,0,572200,1143618,,886.92,Type A
10.2016,1,Belgium,76852,Brussels (II),5,Fruits & Vegetables,4047.042,0,326705,704520,,1276.8,Type A
10.2016,1,Belgium,76852,Brussels (II),6,Meat,13031.727,0,2394265,10014069,,10727.4,Type A
10.2016,1,Belgium,76852,Brussels (II),13,Food,26264.862,0,5093875,16855707,,16988.28,Type A
10.2016,1,Belgium,76852,Brussels (II),7,Clothing,8352.138,0,313740,2347452,,9042.48,Type A
10.2016,1,Belgium,76852,Brussels (II),8,Household,2102.196,0,65690,379089,,5307.84,Type A
10.2016,1,Belgium,76852,Brussels (II),9,Hardware,4037.601,0,63800,54000,,5136.84,Type A
10.2016,1,Belgium,76852,Brussels (II),14,Non Food,14491.935,0,443230,3267141,,19206.72,Type A
10.2016,1,Belgium,76852,Brussels (II),15,Admin,5334.165,0,225,0,,0,Type A
10.2016,1,Belgium,76852,Brussels (II),12,Checkout,10520.421,0,5537105,20122848,,36195,Type A
10.2016,1,Belgium,76852,Brussels (II),16,Customer Services,2291.016,0,225,0,,0,Type A
10.2016,1,Belgium,76852,Brussels (II),11,Delivery,0,0,0,0,,0,Type A
10.2016,1,Belgium,76852,Brussels (II),17,others,31.47,0,225,0,,0,Type A
10.2016,1,Belgium,76852,Brussels (II),18,all,58933.869,0,5537105,20122848,,36195,Type A
10.2016,1,Belgium,73762,Antwerp,1,Dry,4087.953,0,890055,370140,,914.28,Type A
10.2016,1,Belgium,73762,Antwerp,2,Frozen,2426.337,0,182250,1127841,,679.44,Type A
10.2016,1,Belgium,73762,Antwerp,3,other,47.205,0,1079500,1988370,,1112.64,Type A
10.2016,1,Belgium,73762,Antwerp,4,Fish,2328.78,0,592270,1285407,,1057.92,Type A
10.2016,1,Belgium,73762,Antwerp,5,Fruits & Vegetables,6580.377,0,374000,848574,,1007.76,Type A
10.2016,1,Belgium,73762,Antwerp,6,Meat,14894.751,0,2623190,10039656,,12359.88,Type A
10.2016,1,Belgium,73762,Antwerp,13,Food,30365.403,0,5741265,19049988,,19318.44,Type A
10.2016,1,Belgium,73762,Antwerp,7,Clothing,6611.847,0,318340,2500344,,6933.48,Type A
10.2016,1,Belgium,73762,Antwerp,8,Household,2413.749,0,67590,356412,,5084.4,Type A
10.2016,1,Belgium,73762,Antwerp,9,Hardware,2357.103,0,53175,470424,,5269.08,Type A
10.2016,1,Belgium,73762,Antwerp,14,Non Food,11382.699,0,439105,3327180,,18078.12,Type A
10.2016,1,Belgium,73762,Antwerp,15,Admin,6124.062,0,230,0,,0,Type A
10.2016,1,Belgium,73762,Antwerp,12,Checkout,11152.968,0,6180370,22377168,,37396.56,Type A
10.2016,1,Belgium,73762,Antwerp,16,Customer Services,5950.977,0,230,0,,0,Type A
10.2016,1,Belgium,73762,Antwerp,11,Delivery,0,0,0,0,,0,Type A
10.2016,1,Belgium,73762,Antwerp,17,others,2357.103,0,230,0,,0,Type A
10.2016,1,Belgium,73762,Antwerp,18,all,67333.212,0,6180370,22377168,,37396.56,Type A
10.2016,1,Sweden,81473,Stockholm,1,Dry,5063.523,0,801540,3191928,,1630.2,Type A
10.2016,1,Sweden,81473,Stockholm,2,Frozen,4849.527,0,240530,1283019,,955.32,Type A
10.2016,1,Sweden,81473,Stockholm,3,other,47.205,0,1102800,1798308,,1395.36,Type A
10.2016,1,Sweden,81473,Stockholm,4,Fish,2888.946,0,833160,1408242,,1299.6,Type A
10.2016,1,Sweden,81473,Stockholm,5,Fruits & Vegetables,4748.823,0,429640,906621,,1885.56,Type A
10.2016,1,Sweden,81473,Stockholm,6,Meat,20468.088,0,3626215,16992945,,13078.08,Type A
10.2016,1,Sweden,81473,Stockholm,13,Food,38066.112,0,7033885,25581063,,23203.56,Type A
10.2016,1,Sweden,81473,Stockholm,7,Clothing,10010.607,0,429815,3331248,,7786.2,Type A
10.2016,1,Sweden,81473,Stockholm,8,Household,2448.366,0,88175,401583,,3857.76,Type A
10.2016,1,Sweden,81473,Stockholm,9,Hardware,2983.356,0,65800,574977,,3328.8,Type A
10.2016,1,Sweden,81473,Stockholm,14,Non Food,15442.329,0,583790,4307808,,16840.08,Type A
10.2016,1,Sweden,81473,Stockholm,15,Admin,8050.026,258,235,0,,0,Type A
10.2016,1,Sweden,81473,Stockholm,12,Checkout,14702.784,0,7617675,29888871,,40043.64,Type A
10.2016,1,Sweden,81473,Stockholm,16,Customer Services,4676.442,0,235,0,,0,Type A
10.2016,1,Sweden,81473,Stockholm,11,Delivery,0,0,5,102,,0,Type A
10.2016,1,Sweden,81473,Stockholm,17,others,4204.392,118,235,0,,0,Type A
10.2016,1,Sweden,81473,Stockholm,18,all,85142.085,376,7617675,29888871,,40043.64,Type A
10.2016,1,Sweden,90992,Malmö,1,Dry,4638.678,0,632735,250077,,966.72,Type A
10.2016,1,Sweden,90992,Malmö,2,Frozen,2353.956,0,127270,730551,,656.64,Type A
10.2016,1,Sweden,90992,Malmö,3,other,47.205,0,599715,911514,,1153.68,Type A
10.2016,1,Sweden,90992,Malmö,4,Fish,1708.821,0,417930,715410,,1007.76,Type A
10.2016,1,Sweden,90992,Malmö,5,Fruits & Vegetables,3766.959,0,260065,506454,,1502.52,Type A
10.2016,1,Sweden,90992,Malmö,6,Meat,8481.165,0,1918150,9198042,,10706.88,Type A
10.2016,1,Sweden,90992,Malmö,13,Food,20996.784,0,3955865,14622048,,16290.6,Type A
10.2016,1,Sweden,90992,Malmö,7,Clothing,4877.85,0,240425,210672,,6698.64,Type A
10.2016,1,Sweden,90992,Malmö,8,Household,2640.333,0,63115,326928,,5453.76,Type A
10.2016,1,Sweden,90992,Malmö,9,Hardware,1680.498,0,59765,433791,,3415.44,Type A
10.2016,1,Sweden,90992,Malmö,14,Non Food,9198.681,0,363305,2921391,,15656.76,Type A
10.2016,1,Sweden,90992,Malmö,15,Admin,4125.717,0,240,0,,0,Type A
10.2016,1,Sweden,90992,Malmö,12,Checkout,8112.966,0,4319170,17543439,,31947.36,Type A
10.2016,1,Sweden,90992,Malmö,16,Customer Services,3471.141,0,240,0,,0,Type A
10.2016,1,Sweden,90992,Malmö,11,Delivery,0,0,0,0,,0,Type A
10.2016,1,Sweden,90992,Malmö,17,others,2268.987,0,240,0,,0,Type A
10.2016,1,Sweden,90992,Malmö,18,all,48174.276,0,4319170,17543439,,31947.36,Type A
10.2016,1,Sweden,29650,Gothenburg,1,Dry,2907.828,0,448490,1530270,,1026,Type A
10.2016,1,Sweden,29650,Gothenburg,2,Frozen,2221.782,0,91405,507108,,631.56,Type A
10.2016,1,Sweden,29650,Gothenburg,3,other,47.205,0,505220,721875,,1089.84,Type A
10.2016,1,Sweden,29650,Gothenburg,4,Fish,2294.163,0,310635,530265,,955.32,Type A
10.2016,1,Sweden,29650,Gothenburg,5,Fruits & Vegetables,3379.878,0,228865,393117,,1007.76,Type A
10.2016,1,Sweden,29650,Gothenburg,6,Meat,8153.877,0,1761530,7411308,,11046.6,Type A
10.2016,1,Sweden,29650,Gothenburg,13,Food,19004.733,0,3346145,11093943,,19142.88,Type A
